id,product_type_id,field_name,display_name,attribute_group,required,order_index,description,selected_value,custom_value
639,1,warranty_description[marketplace_id=ATVPDKIKX0DER][language_tag=en_US]#1.value,Warranty Description,Safety & Compliance,1,123,,,2 year warranty
640,1,warranty_description[marketplace_id=ATVPDKIKX0DER][language_tag=en_US]#2.value,Warranty Description,Safety & Compliance,0,124,,,
641,1,batteries_required[marketplace_id=ATVPDKIKX0DER]#1.value,Are batteries required?,Safety & Compliance,0,125,,,
642,1,batteries_included[marketplace_id=ATVPDKIKX0DER]#1.value,Are batteries included?,Safety & Compliance,0,126,,,
643,1,battery[marketplace_id=ATVPDKIKX0DER]#1.cell_composition#1.value,Battery Cell Composition,Safety & Compliance,0,127,,,
644,1,battery[marketplace_id=ATVPDKIKX0DER]#1.cell_composition_other_than_listed[language_tag=en_US]#1.value,Battery Cell Composition Other Than Listed,Safety & Compliance,0,128,,,
645,1,battery[marketplace_id=ATVPDKIKX0DER]#1.weight#1.value,Battery Weight,Safety & Compliance,0,129,,,
646,1,battery[marketplace_id=ATVPDKIKX0DER]#1.weight#1.unit,Battery Weight Unit,Safety & Compliance,0,130,,,
647,1,num_batteries[marketplace_id=ATVPDKIKX0DER]#1.quantity,Number of Batteries,Safety & Compliance,0,131,,,
648,1,num_batteries[marketplace_id=ATVPDKIKX0DER]#1.type,Battery Type,Safety & Compliance,0,132,,,
649,1,num_batteries[marketplace_id=ATVPDKIKX0DER]#2.quantity,Number of Batteries,Safety & Compliance,0,133,,,
650,1,num_batteries[marketplace_id=ATVPDKIKX0DER]#2.type,Battery Type,Safety & Compliance,0,134,,,
651,1,num_batteries[marketplace_id=ATVPDKIKX0DER]#3.quantity,Number of Batteries,Safety & Compliance,0,135,,,
652,1,num_batteries[marketplace_id=ATVPDKIKX0DER]#3.type,Battery Type,Safety & Compliance,0,136,,,
653,1,num_batteries[marketplace_id=ATVPDKIKX0DER]#4.quantity,Number of Batteries,Safety & Compliance,0,137,,,
654,1,num_batteries[marketplace_id=ATVPDKIKX0DER]#4.type,Battery Type,Safety & Compliance,0,138,,,
655,1,num_batteries[marketplace_id=ATVPDKIKX0DER]#5.quantity,Number of Batteries,Safety & Compliance,0,139,,,
656,1,num_batteries[marketplace_id=ATVPDKIKX0DER]#5.type,Battery Type,Safety & Compliance,0,140,,,
657,1,number_of_lithium_metal_cells[marketplace_id=ATVPDKIKX0DER]#1.value,Number of Lithium Metal Cells,Safety & Compliance,0,141,,,
658,1,number_of_lithium_ion_cells[marketplace_id=ATVPDKIKX0DER]#1.value,Number of Lithium-ion Cells,Safety & Compliance,0,142,,,
659,1,lithium_battery[marketplace_id=ATVPDKIKX0DER]#1.energy_content#1.value,Lithium Battery Energy Content,Safety & Compliance,0,143,,,
660,1,lithium_battery[marketplace_id=ATVPDKIKX0DER]#1.energy_content#1.unit,Lithium Battery Energy Content Unit,Safety & Compliance,0,144,,,
661,1,lithium_battery[marketplace_id=ATVPDKIKX0DER]#1.packaging#1.value,Lithium Battery Packaging,Safety & Compliance,0,145,,,
662,1,lithium_battery[marketplace_id=ATVPDKIKX0DER]#1.weight#1.value,Lithium Battery Weight,Safety & Compliance,0,146,,,
663,1,lithium_battery[marketplace_id=ATVPDKIKX0DER]#1.weight#1.unit,Lithium Battery Weight Unit,Safety & Compliance,0,147,,,
664,1,supplier_declared_dg_hz_regulation[marketplace_id=ATVPDKIKX0DER]#1.value,Dangerous Goods Regulations,Safety & Compliance,1,148,,Not Applicable,
665,1,supplier_declared_dg_hz_regulation[marketplace_id=ATVPDKIKX0DER]#2.value,Dangerous Goods Regulations,Safety & Compliance,0,149,,,
666,1,supplier_declared_dg_hz_regulation[marketplace_id=ATVPDKIKX0DER]#3.value,Dangerous Goods Regulations,Safety & Compliance,0,150,,,
667,1,supplier_declared_dg_hz_regulation[marketplace_id=ATVPDKIKX0DER]#4.value,Dangerous Goods Regulations,Safety & Compliance,0,151,,,
668,1,supplier_declared_dg_hz_regulation[marketplace_id=ATVPDKIKX0DER]#5.value,Dangerous Goods Regulations,Safety & Compliance,0,152,,,
669,1,ghs[marketplace_id=ATVPDKIKX0DER]#1.classification#1.class,GHS Class,Safety & Compliance,0,153,,,
670,1,ghs[marketplace_id=ATVPDKIKX0DER]#1.classification#2.class,GHS Class,Safety & Compliance,0,154,,,
671,1,ghs[marketplace_id=ATVPDKIKX0DER]#1.classification#3.class,GHS Class,Safety & Compliance,0,155,,,
672,1,ghs[marketplace_id=ATVPDKIKX0DER]#1.classification#4.class,GHS Class,Safety & Compliance,0,156,,,
673,1,ghs[marketplace_id=ATVPDKIKX0DER]#1.classification#5.class,GHS Class,Safety & Compliance,0,157,,,
674,1,hazmat[marketplace_id=ATVPDKIKX0DER]#1.aspect,Hazmat Aspect,Safety & Compliance,0,158,,,
675,1,hazmat[marketplace_id=ATVPDKIKX0DER]#1.value,Hazmat,Safety & Compliance,0,159,,,
676,1,safety_data_sheet_url[marketplace_id=ATVPDKIKX0DER][language_tag=en_US]#1.value,Safety Data Sheet (SDS or MSDS) URL,Safety & Compliance,0,160,,,
677,1,item_weight[marketplace_id=ATVPDKIKX0DER]#1.value,Item Weight,Safety & Compliance,0,161,,,
678,1,item_weight[marketplace_id=ATVPDKIKX0DER]#1.unit,Item Weight Unit,Safety & Compliance,0,162,,,
679,1,is_this_product_subject_to_buyer_age_restrictions[marketplace_id=ATVPDKIKX0DER]#1.value,Is This Product Subject To Buyer Age Restrictions,Safety & Compliance,0,163,,,
680,1,california_proposition_65[marketplace_id=ATVPDKIKX0DER]#1.compliance_type,California Proposition 65 Warning Type,Safety & Compliance,0,164,,,
681,1,california_proposition_65[marketplace_id=ATVPDKIKX0DER]#1.chemical_names#1,California Proposition 65 Chemical Name(s),Safety & Compliance,0,165,,,
682,1,california_proposition_65[marketplace_id=ATVPDKIKX0DER]#1.chemical_names#2,California Proposition 65 Chemical Name(s),Safety & Compliance,0,166,,,
683,1,california_proposition_65[marketplace_id=ATVPDKIKX0DER]#1.chemical_names#3,California Proposition 65 Chemical Name(s),Safety & Compliance,0,167,,,
684,1,california_proposition_65[marketplace_id=ATVPDKIKX0DER]#1.chemical_names#4,California Proposition 65 Chemical Name(s),Safety & Compliance,0,168,,,
685,1,california_proposition_65[marketplace_id=ATVPDKIKX0DER]#1.chemical_names#5,California Proposition 65 Chemical Name(s),Safety & Compliance,0,169,,,
686,1,pesticide_marking[marketplace_id=ATVPDKIKX0DER]#1.marking_type,Pesticide Marking,Safety & Compliance,0,170,,,
687,1,pesticide_marking[marketplace_id=ATVPDKIKX0DER]#1.registration_status,Pesticide Registration Status,Safety & Compliance,0,171,,,
688,1,pesticide_marking[marketplace_id=ATVPDKIKX0DER]#1.certification_number,Pesticide Certification Number,Safety & Compliance,0,172,,,
689,1,pesticide_marking[marketplace_id=ATVPDKIKX0DER]#2.marking_type,Pesticide Marking,Safety & Compliance,0,173,,,
690,1,pesticide_marking[marketplace_id=ATVPDKIKX0DER]#2.registration_status,Pesticide Registration Status,Safety & Compliance,0,174,,,
691,1,pesticide_marking[marketplace_id=ATVPDKIKX0DER]#2.certification_number,Pesticide Certification Number,Safety & Compliance,0,175,,,
692,1,pesticide_marking[marketplace_id=ATVPDKIKX0DER]#3.marking_type,Pesticide Marking,Safety & Compliance,0,176,,,
693,1,pesticide_marking[marketplace_id=ATVPDKIKX0DER]#3.registration_status,Pesticide Registration Status,Safety & Compliance,0,177,,,
694,1,pesticide_marking[marketplace_id=ATVPDKIKX0DER]#3.certification_number,Pesticide Certification Number,Safety & Compliance,0,178,,,
695,1,fcc_radio_frequency_emission_compliance[marketplace_id=ATVPDKIKX0DER]#1.registration_status,Radio Frequency Emission & Authorization Status,Safety & Compliance,0,179,,,
696,1,fcc_radio_frequency_emission_compliance[marketplace_id=ATVPDKIKX0DER]#1.identification_number,FCC ID,Safety & Compliance,0,180,,,
697,1,fcc_radio_frequency_emission_compliance[marketplace_id=ATVPDKIKX0DER]#1.point_of_contact_name,SDoC Contact Name,Safety & Compliance,0,181,,,
698,1,fcc_radio_frequency_emission_compliance[marketplace_id=ATVPDKIKX0DER]#1.point_of_contact_address,SDoC Contact US Mailing Address,Safety & Compliance,0,182,,,
699,1,fcc_radio_frequency_emission_compliance[marketplace_id=ATVPDKIKX0DER]#1.point_of_contact_email,SDoC Contact Email Address,Safety & Compliance,0,183,,,
700,1,fcc_radio_frequency_emission_compliance[marketplace_id=ATVPDKIKX0DER]#1.point_of_contact_phone_number,SDOC Contact US Phone Number,Safety & Compliance,0,184,,,
701,1,regulatory_compliance_certification[marketplace_id=ATVPDKIKX0DER]#1.regulation_type,Compliance Regulation Type,Safety & Compliance,0,185,,,
702,1,regulatory_compliance_certification[marketplace_id=ATVPDKIKX0DER]#1.value,Regulatory Identification,Safety & Compliance,0,186,,,
703,1,regulatory_compliance_certification[marketplace_id=ATVPDKIKX0DER]#2.regulation_type,Compliance Regulation Type,Safety & Compliance,0,187,,,
704,1,regulatory_compliance_certification[marketplace_id=ATVPDKIKX0DER]#2.value,Regulatory Identification,Safety & Compliance,0,188,,,
705,1,regulatory_compliance_certification[marketplace_id=ATVPDKIKX0DER]#3.regulation_type,Compliance Regulation Type,Safety & Compliance,0,189,,,
706,1,regulatory_compliance_certification[marketplace_id=ATVPDKIKX0DER]#3.value,Regulatory Identification,Safety & Compliance,0,190,,,
707,1,regulatory_compliance_certification[marketplace_id=ATVPDKIKX0DER]#4.regulation_type,Compliance Regulation Type,Safety & Compliance,0,191,,,
708,1,regulatory_compliance_certification[marketplace_id=ATVPDKIKX0DER]#4.value,Regulatory Identification,Safety & Compliance,0,192,,,
709,1,regulatory_compliance_certification[marketplace_id=ATVPDKIKX0DER]#5.regulation_type,Compliance Regulation Type,Safety & Compliance,0,193,,,
710,1,regulatory_compliance_certification[marketplace_id=ATVPDKIKX0DER]#5.value,Regulatory Identification,Safety & Compliance,0,194,,,
711,1,dsa_responsible_party_address[marketplace_id=ATVPDKIKX0DER]#1.value,Responsible Person's Email or Electronic Address,Safety & Compliance,0,195,,,
712,1,compliance_media[marketplace_id=ATVPDKIKX0DER][content_language=en_US][content_type=application_guide]#1.source_location,"Compliance Media Source Location (en_US, Application Guide)",Safety & Compliance,0,196,,,
713,1,compliance_media[marketplace_id=ATVPDKIKX0DER][content_language=en_US][content_type=certificate_of_analysis]#1.source_location,"Compliance Media Source Location (en_US, Certificate of Analysis)",Safety & Compliance,0,197,,,
714,1,compliance_media[marketplace_id=ATVPDKIKX0DER][content_language=en_US][content_type=certificate_of_compliance]#1.source_location,"Compliance Media Source Location (en_US, Certificate of Compliance)",Safety & Compliance,0,198,,,
715,1,compliance_media[marketplace_id=ATVPDKIKX0DER][content_language=en_US][content_type=compatibility_guide]#1.source_location,"Compliance Media Source Location (en_US, Compatibility Guide)",Safety & Compliance,0,199,,,
716,1,compliance_media[marketplace_id=ATVPDKIKX0DER][content_language=en_US][content_type=data_transparency_declaration]#1.source_location,"Compliance Media Source Location (en_US, Data Act Transparency Declaration)",Safety & Compliance,0,200,,,
717,1,compliance_media[marketplace_id=ATVPDKIKX0DER][content_language=en_US][content_type=emergency_use_authorization]#1.source_location,"Compliance Media Source Location (en_US, Emergency Use Authorization)",Safety & Compliance,0,201,,,
718,1,compliance_media[marketplace_id=ATVPDKIKX0DER][content_language=en_US][content_type=emergency_use_authorization_amendment]#1.source_location,"Compliance Media Source Location (en_US, Emergency Use Authorization Amendment)",Safety & Compliance,0,202,,,
719,1,compliance_media[marketplace_id=ATVPDKIKX0DER][content_language=en_US][content_type=installation_manual]#1.source_location,"Compliance Media Source Location (en_US, Installation Manual)",Safety & Compliance,0,203,,,
720,1,compliance_media[marketplace_id=ATVPDKIKX0DER][content_language=en_US][content_type=instructions_for_use]#1.source_location,"Compliance Media Source Location (en_US, Instructions for Use)",Safety & Compliance,0,204,,,
721,1,compliance_media[marketplace_id=ATVPDKIKX0DER][content_language=en_US][content_type=patient_fact_sheet]#1.source_location,"Compliance Media Source Location (en_US, Patient Fact Sheet)",Safety & Compliance,0,205,,,
722,1,compliance_media[marketplace_id=ATVPDKIKX0DER][content_language=en_US][content_type=product_certificate_of_conformity]#1.source_location,"Compliance Media Source Location (en_US, Product Certificate of Conformit)",Safety & Compliance,0,206,,,
723,1,compliance_media[marketplace_id=ATVPDKIKX0DER][content_language=en_US][content_type=provider_fact_sheet]#1.source_location,"Compliance Media Source Location (en_US, Provider Fact Sheet)",Safety & Compliance,0,207,,,
724,1,compliance_media[marketplace_id=ATVPDKIKX0DER][content_language=en_US][content_type=safety_data_sheet]#1.source_location,"Compliance Media Source Location (en_US, Safety Data Sheet)",Safety & Compliance,0,208,,,
725,1,compliance_media[marketplace_id=ATVPDKIKX0DER][content_language=en_US][content_type=safety_information]#1.source_location,"Compliance Media Source Location (en_US, Safety Information)",Safety & Compliance,0,209,,,
726,1,compliance_media[marketplace_id=ATVPDKIKX0DER][content_language=en_US][content_type=specification_sheet]#1.source_location,"Compliance Media Source Location (en_US, Specification Sheet)",Safety & Compliance,0,210,,,
727,1,compliance_media[marketplace_id=ATVPDKIKX0DER][content_language=en_US][content_type=troubleshooting_guide]#1.source_location,"Compliance Media Source Location (en_US, Troubleshooting Guide)",Safety & Compliance,0,211,,,
728,1,compliance_media[marketplace_id=ATVPDKIKX0DER][content_language=en_US][content_type=user_guide]#1.source_location,"Compliance Media Source Location (en_US, User Guide)",Safety & Compliance,0,212,,,
729,1,compliance_media[marketplace_id=ATVPDKIKX0DER][content_language=en_US][content_type=user_manual]#1.source_location,"Compliance Media Source Location (en_US, User Manual)",Safety & Compliance,0,213,,,
730,1,compliance_media[marketplace_id=ATVPDKIKX0DER][content_language=en_US][content_type=warranty]#1.source_location,"Compliance Media Source Location (en_US, Warranty)",Safety & Compliance,0,214,,,
731,1,gpsr_safety_attestation[marketplace_id=ATVPDKIKX0DER]#1.value,GPSR Safety Attestation,Safety & Compliance,0,215,,,
732,1,gpsr_manufacturer_reference[marketplace_id=ATVPDKIKX0DER]#1.gpsr_manufacturer_email_address,Manufacturer’s Email or Electronic Address,Safety & Compliance,0,216,,,
733,1,ships_globally[marketplace_id=ATVPDKIKX0DER]#1.value,Ships Globally,Safety & Compliance,0,217,,,
734,1,ghs_chemical_h_code[marketplace_id=ATVPDKIKX0DER]#1.value,GHS Chemical H Code,Safety & Compliance,0,218,,,
735,1,ghs_chemical_h_code[marketplace_id=ATVPDKIKX0DER]#2.value,GHS Chemical H Code,Safety & Compliance,0,219,,,
736,1,ghs_chemical_h_code[marketplace_id=ATVPDKIKX0DER]#3.value,GHS Chemical H Code,Safety & Compliance,0,220,,,
737,1,ghs_chemical_h_code[marketplace_id=ATVPDKIKX0DER]#4.value,GHS Chemical H Code,Safety & Compliance,0,221,,,
738,1,ghs_chemical_h_code[marketplace_id=ATVPDKIKX0DER]#5.value,GHS Chemical H Code,Safety & Compliance,0,222,,,
739,1,baa_taa_regulation_compliance[marketplace_id=ATVPDKIKX0DER]#1.value,BAA/TAA Regulation Compliance,Safety & Compliance,0,223,,,
740,1,baa_taa_compliance_acknowledgement[marketplace_id=ATVPDKIKX0DER]#1.value,BAA TAA Compliance Acknowledgement,Safety & Compliance,0,224,,,
741,1,taa_compliant_country[marketplace_id=ATVPDKIKX0DER]#1.value,TAA Compliant Country,Safety & Compliance,0,225,,,
742,1,main_product_image_locator[marketplace_id=ATVPDKIKX0DER]#1.media_location,Main Image URL,Images,1,226,,,https://giggearcovers.com/amazon-images/[Manufacturer_Name]/[Series_Name]/[Manufacturer_Name]_[Series_Name]_[Model_Name]_[Equipment_Type]_Cover_001.jpg
743,1,other_product_image_locator_1[marketplace_id=ATVPDKIKX0DER]#1.media_location,Other Image URL,Images,1,227,,,https://giggearcovers.com/amazon-images/[Manufacturer_Name]/[Series_Name]/[Manufacturer_Name]_[Series_Name]_[Model_Name]_[Equipment_Type]_Cover_002.jpg
744,1,other_product_image_locator_2[marketplace_id=ATVPDKIKX0DER]#1.media_location,Other Image URL,Images,1,228,,,https://giggearcovers.com/amazon-images/[Manufacturer_Name]/[Series_Name]/[Manufacturer_Name]_[Series_Name]_[Model_Name]_[Equipment_Type]_Cover_003.jpg
745,1,other_product_image_locator_3[marketplace_id=ATVPDKIKX0DER]#1.media_location,Other Image URL,Images,1,229,,,https://giggearcovers.com/amazon-images/[Manufacturer_Name]/[Series_Name]/[Manufacturer_Name]_[Series_Name]_[Model_Name]_[Equipment_Type]_Cover_004.jpg
746,1,other_product_image_locator_4[marketplace_id=ATVPDKIKX0DER]#1.media_location,Other Image URL,Images,1,230,,,https://giggearcovers.com/amazon-images/[Manufacturer_Name]/[Series_Name]/[Manufacturer_Name]_[Series_Name]_[Model_Name]_[Equipment_Type]_Cover_005.jpg
747,1,other_product_image_locator_5[marketplace_id=ATVPDKIKX0DER]#1.media_location,Other Image URL,Images,1,231,,,https://giggearcovers.com/amazon-images/[Manufacturer_Name]/[Series_Name]/[Manufacturer_Name]_[Series_Name]_[Model_Name]_[Equipment_Type]_Cover_006.jpg
748,1,other_product_image_locator_6[marketplace_id=ATVPDKIKX0DER]#1.media_location,Other Image URL,Images,1,232,,,https://giggearcovers.com/amazon-images/[Manufacturer_Name]/[Series_Name]/[Manufacturer_Name]_[Series_Name]_[Model_Name]_[Equipment_Type]_Cover_007.jpg
749,1,other_product_image_locator_7[marketplace_id=ATVPDKIKX0DER]#1.media_location,Other Image URL,Images,1,233,,,https://giggearcovers.com/amazon-images/[Manufacturer_Name]/[Series_Name]/[Manufacturer_Name]_[Series_Name]_[Model_Name]_[Equipment_Type]_Cover_008.jpg
750,1,other_product_image_locator_8[marketplace_id=ATVPDKIKX0DER]#1.media_location,Other Image URL,Images,0,234,,,https://giggearcovers.com/amazon-images/[Manufacturer_Name]/[Series_Name]/[Manufacturer_Name]_[Series_Name]_[Model_Name]_[Equipment_Type]_Cover_009.jpg
751,1,swatch_product_image_locator[marketplace_id=ATVPDKIKX0DER]#1.media_location,Swatch Image URL,Images,0,235,,,
752,1,item_dimensions[marketplace_id=ATVPDKIKX0DER]#1.length.value,Item Length,Shipping,0,236,,,
753,1,item_dimensions[marketplace_id=ATVPDKIKX0DER]#1.length.unit,Item Length Unit,Shipping,0,237,,,
754,1,item_dimensions[marketplace_id=ATVPDKIKX0DER]#1.width.value,Item Width,Shipping,0,238,,,
755,1,item_dimensions[marketplace_id=ATVPDKIKX0DER]#1.width.unit,Item Width Unit,Shipping,0,239,,,
756,1,item_dimensions[marketplace_id=ATVPDKIKX0DER]#1.height.value,Item Height,Shipping,0,240,,,
757,1,item_dimensions[marketplace_id=ATVPDKIKX0DER]#1.height.unit,Item Height Unit,Shipping,0,241,,,
758,1,item_package_dimensions[marketplace_id=ATVPDKIKX0DER]#1.length.value,Item Package Length,Shipping,1,242,,12.5,
759,1,item_package_dimensions[marketplace_id=ATVPDKIKX0DER]#1.length.unit,Package Length Unit,Shipping,1,243,,Inches,
760,1,item_package_dimensions[marketplace_id=ATVPDKIKX0DER]#1.width.value,Item Package Width,Shipping,1,244,,1,
761,1,item_package_dimensions[marketplace_id=ATVPDKIKX0DER]#1.width.unit,Package Width Unit,Shipping,1,245,,Inches,
762,1,item_package_dimensions[marketplace_id=ATVPDKIKX0DER]#1.height.value,Item Package Height,Shipping,1,246,,1,
763,1,item_package_dimensions[marketplace_id=ATVPDKIKX0DER]#1.height.unit,Package Height Unit,Shipping,1,247,,Inches,
764,1,item_package_weight[marketplace_id=ATVPDKIKX0DER]#1.value,Package Weight,Shipping,1,248,,16,
765,1,item_package_weight[marketplace_id=ATVPDKIKX0DER]#1.unit,Package Weight Unit,Shipping,1,249,,Ounces,
766,1,number_of_boxes[marketplace_id=ATVPDKIKX0DER]#1.value,Number of Boxes,Shipping,0,250,,,
